date,price
04/25/2022,18.516368865966797
04/18/2022,19.482772827148438
04/11/2022,21.222890853881836
04/04/2022,23.080820083618164
03/28/2022,26.667890548706055
03/21/2022,27.646268844604492
03/14/2022,26.409311294555664
03/07/2022,22.063505172729492
02/28/2022,22.894222259521484
02/21/2022,24.112998962402344
02/14/2022,23.598934173583984
02/07/2022,23.905376434326172
01/31/2022,24.274702072143555
01/24/2022,22.798397064208984
01/17/2022,23.331424713134766
01/10/2022,26.892927169799805
01/03/2022,27.197372436523438
12/27/2021,29.3574275970459
12/20/2021,29.58601188659668
12/13/2021,27.750364303588867
12/06/2021,30.142995834350586
11/29/2021,30.633342742919922
11/22/2021,31.44176483154297
11/15/2021,32.92089080810547
11/08/2021,30.330930709838867
11/01/2021,29.694175720214844
10/25/2021,25.517303466796875
10/18/2021,22.68182945251465
10/11/2021,21.81950569152832
10/04/2021,20.790508270263672
09/27/2021,20.70168113708496
